After round 0, test_loss = 2.3406, test_acc = 0.0917
After round 70, test_loss = 1.3709, test_acc = 0.7874
After round 71, test_loss = 1.3629, test_acc = 0.7902
After round 72, test_loss = 1.355, test_acc = 0.788
After round 73, test_loss = 1.3476, test_acc = 0.7888
After round 74, test_loss = 1.3402, test_acc = 0.7883
After round 75, test_loss = 1.3328, test_acc = 0.791
After round 76, test_loss = 1.3256, test_acc = 0.7917
After round 77, test_loss = 1.3187, test_acc = 0.7919
After round 78, test_loss = 1.3116, test_acc = 0.795
After round 79, test_loss = 1.3045, test_acc = 0.7941
After round 80, test_loss = 1.2975, test_acc = 0.794
After round 81, test_loss = 1.2908, test_acc = 0.7966
After round 82, test_loss = 1.284, test_acc = 0.7987
After round 83, test_loss = 1.2773, test_acc = 0.7988
After round 84, test_loss = 1.2709, test_acc = 0.7983
After round 85, test_loss = 1.2644, test_acc = 0.7983
After round 86, test_loss = 1.2579, test_acc = 0.8004
After round 87, test_loss = 1.2517, test_acc = 0.8014
After round 88, test_loss = 1.2457, test_acc = 0.8012
After round 89, test_loss = 1.2393, test_acc = 0.8018
After round 90, test_loss = 1.2333, test_acc = 0.8025
After round 91, test_loss = 1.2272, test_acc = 0.8015
After round 92, test_loss = 1.2211, test_acc = 0.805
After round 93, test_loss = 1.2155, test_acc = 0.8057
After round 94, test_loss = 1.2098, test_acc = 0.8088
After round 95, test_loss = 1.2042, test_acc = 0.8095
After round 96, test_loss = 1.1986, test_acc = 0.81
After round 97, test_loss = 1.193, test_acc = 0.8105
After round 98, test_loss = 1.1876, test_acc = 0.8092
After round 99, test_loss = 1.1822, test_acc = 0.8111
After round 100, test_loss = 1.1769, test_acc = 0.8113
After round 101, test_loss = 1.1715, test_acc = 0.8106
After round 102, test_loss = 1.1664, test_acc = 0.8117
After round 103, test_loss = 1.1611, test_acc = 0.8137
After round 104, test_loss = 1.1561, test_acc = 0.8139
After round 105, test_loss = 1.1512, test_acc = 0.8143
After round 106, test_loss = 1.1463, test_acc = 0.8143
After round 107, test_loss = 1.1414, test_acc = 0.8146
After round 108, test_loss = 1.1368, test_acc = 0.8151
After round 109, test_loss = 1.132, test_acc = 0.8164
After round 110, test_loss = 1.1275, test_acc = 0.8175
After round 111, test_loss = 1.1229, test_acc = 0.817
After round 112, test_loss = 1.1183, test_acc = 0.8172
After round 113, test_loss = 1.1138, test_acc = 0.817
After round 114, test_loss = 1.1091, test_acc = 0.8189
After round 115, test_loss = 1.1045, test_acc = 0.8183
After round 116, test_loss = 1.1001, test_acc = 0.8188
After round 117, test_loss = 1.096, test_acc = 0.8178
After round 118, test_loss = 1.0917, test_acc = 0.8208
After round 119, test_loss = 1.0877, test_acc = 0.8201
After round 120, test_loss = 1.0835, test_acc = 0.8206
After round 121, test_loss = 1.0792, test_acc = 0.822
After round 122, test_loss = 1.075, test_acc = 0.823
After round 123, test_loss = 1.071, test_acc = 0.8234
After round 124, test_loss = 1.0671, test_acc = 0.8239
After round 125, test_loss = 1.0633, test_acc = 0.8219
After round 126, test_loss = 1.0593, test_acc = 0.8221
After round 127, test_loss = 1.0556, test_acc = 0.8226
After round 128, test_loss = 1.0517, test_acc = 0.8236
After round 129, test_loss = 1.0479, test_acc = 0.8232
After round 130, test_loss = 1.0441, test_acc = 0.8242
After round 131, test_loss = 1.0403, test_acc = 0.8242
After round 132, test_loss = 1.0368, test_acc = 0.8237
After round 133, test_loss = 1.0333, test_acc = 0.8233
After round 134, test_loss = 1.0297, test_acc = 0.8243
After round 135, test_loss = 1.0261, test_acc = 0.8224
After round 136, test_loss = 1.0227, test_acc = 0.8241
After round 137, test_loss = 1.0191, test_acc = 0.8247
After round 138, test_loss = 1.0157, test_acc = 0.8251
After round 139, test_loss = 1.0124, test_acc = 0.8242
After round 140, test_loss = 1.0091, test_acc = 0.8265
After round 141, test_loss = 1.0058, test_acc = 0.8251
After round 142, test_loss = 1.0025, test_acc = 0.8232
After round 143, test_loss = 0.9994, test_acc = 0.823
After round 144, test_loss = 0.9959, test_acc = 0.8244
After round 145, test_loss = 0.9927, test_acc = 0.8251
After round 146, test_loss = 0.9895, test_acc = 0.8253
After round 147, test_loss = 0.9866, test_acc = 0.8242
After round 148, test_loss = 0.9836, test_acc = 0.8227
After round 149, test_loss = 0.9806, test_acc = 0.8241
After round 150, test_loss = 0.9776, test_acc = 0.8241
After round 151, test_loss = 0.9747, test_acc = 0.8253
After round 152, test_loss = 0.9715, test_acc = 0.8265
After round 153, test_loss = 0.9684, test_acc = 0.827
After round 154, test_loss = 0.9654, test_acc = 0.829
After round 155, test_loss = 0.9625, test_acc = 0.8281
After round 156, test_loss = 0.9595, test_acc = 0.8297
After round 157, test_loss = 0.9566, test_acc = 0.8295
After round 158, test_loss = 0.9538, test_acc = 0.8298
After round 159, test_loss = 0.9508, test_acc = 0.8299
After round 160, test_loss = 0.9481, test_acc = 0.8306
After round 161, test_loss = 0.9452, test_acc = 0.8307
After round 162, test_loss = 0.9424, test_acc = 0.8311
After round 163, test_loss = 0.9399, test_acc = 0.8319
After round 164, test_loss = 0.9372, test_acc = 0.8314
After round 165, test_loss = 0.9345, test_acc = 0.8318
After round 166, test_loss = 0.9319, test_acc = 0.8327
After round 167, test_loss = 0.9294, test_acc = 0.8337
After round 168, test_loss = 0.9269, test_acc = 0.8339
After round 169, test_loss = 0.9243, test_acc = 0.835
After round 170, test_loss = 0.9217, test_acc = 0.8348
After round 171, test_loss = 0.9191, test_acc = 0.8363
After round 172, test_loss = 0.9167, test_acc = 0.8362
After round 173, test_loss = 0.9142, test_acc = 0.8366
After round 174, test_loss = 0.9118, test_acc = 0.837
After round 175, test_loss = 0.9094, test_acc = 0.836
After round 176, test_loss = 0.9071, test_acc = 0.8368
After round 177, test_loss = 0.9046, test_acc = 0.8381
After round 178, test_loss = 0.9023, test_acc = 0.8376
After round 179, test_loss = 0.8999, test_acc = 0.8383
After round 180, test_loss = 0.8976, test_acc = 0.8372
After round 181, test_loss = 0.8953, test_acc = 0.8364
After round 182, test_loss = 0.893, test_acc = 0.8369
After round 183, test_loss = 0.8907, test_acc = 0.8371
After round 184, test_loss = 0.8884, test_acc = 0.8387
After round 185, test_loss = 0.8862, test_acc = 0.8383
After round 186, test_loss = 0.8839, test_acc = 0.8386
After round 187, test_loss = 0.8819, test_acc = 0.8386
After round 188, test_loss = 0.8799, test_acc = 0.8384
After round 189, test_loss = 0.8775, test_acc = 0.8393
After round 190, test_loss = 0.8754, test_acc = 0.8401
After round 191, test_loss = 0.8732, test_acc = 0.8409
After round 192, test_loss = 0.8711, test_acc = 0.8409
After round 193, test_loss = 0.8691, test_acc = 0.8392
After round 194, test_loss = 0.8669, test_acc = 0.8391
After round 195, test_loss = 0.865, test_acc = 0.8399
After round 196, test_loss = 0.8629, test_acc = 0.8402
After round 197, test_loss = 0.861, test_acc = 0.8398
After round 198, test_loss = 0.8591, test_acc = 0.8402
After round 199, test_loss = 0.8571, test_acc = 0.8398
After round 200, test_loss = 0.8552, test_acc = 0.8399
After round 201, test_loss = 0.8535, test_acc = 0.8385
After round 202, test_loss = 0.8515, test_acc = 0.8394
After round 203, test_loss = 0.8495, test_acc = 0.84
After round 204, test_loss = 0.8476, test_acc = 0.8401
After round 205, test_loss = 0.8458, test_acc = 0.8401
After round 206, test_loss = 0.844, test_acc = 0.8404
After round 207, test_loss = 0.8421, test_acc = 0.8413
After round 208, test_loss = 0.8403, test_acc = 0.8432
After round 209, test_loss = 0.8385, test_acc = 0.8411
After round 210, test_loss = 0.8365, test_acc = 0.8416
After round 211, test_loss = 0.8346, test_acc = 0.842
After round 212, test_loss = 0.8329, test_acc = 0.8432
After round 213, test_loss = 0.8312, test_acc = 0.8435
After round 214, test_loss = 0.8295, test_acc = 0.8441
After round 215, test_loss = 0.8277, test_acc = 0.8438
After round 216, test_loss = 0.8261, test_acc = 0.8438
After round 217, test_loss = 0.8244, test_acc = 0.8435
After round 218, test_loss = 0.8226, test_acc = 0.8445
After round 219, test_loss = 0.821, test_acc = 0.8453
After round 220, test_loss = 0.8194, test_acc = 0.8436
After round 221, test_loss = 0.8176, test_acc = 0.8453
After round 222, test_loss = 0.816, test_acc = 0.8437
After round 223, test_loss = 0.8145, test_acc = 0.8427
After round 224, test_loss = 0.8128, test_acc = 0.844
After round 225, test_loss = 0.811, test_acc = 0.8452
After round 226, test_loss = 0.8095, test_acc = 0.8444
After round 227, test_loss = 0.8079, test_acc = 0.8456
After round 228, test_loss = 0.8063, test_acc = 0.845
After round 229, test_loss = 0.8048, test_acc = 0.8454
After round 230, test_loss = 0.8031, test_acc = 0.8449
After round 231, test_loss = 0.8017, test_acc = 0.8443
After round 232, test_loss = 0.8002, test_acc = 0.8453
After round 233, test_loss = 0.7987, test_acc = 0.8447
After round 234, test_loss = 0.7972, test_acc = 0.8446
After round 235, test_loss = 0.7956, test_acc = 0.8449
After round 236, test_loss = 0.7943, test_acc = 0.8451
After round 237, test_loss = 0.7925, test_acc = 0.846
After round 238, test_loss = 0.7909, test_acc = 0.8467
After round 239, test_loss = 0.7894, test_acc = 0.8464
After round 240, test_loss = 0.788, test_acc = 0.8467
After round 241, test_loss = 0.7865, test_acc = 0.8479
After round 242, test_loss = 0.7851, test_acc = 0.8462
After round 243, test_loss = 0.7836, test_acc = 0.8482
After round 244, test_loss = 0.7821, test_acc = 0.8495
After round 245, test_loss = 0.7808, test_acc = 0.8494
After round 246, test_loss = 0.7795, test_acc = 0.8483
After round 247, test_loss = 0.778, test_acc = 0.8481
After round 248, test_loss = 0.7765, test_acc = 0.8481
After round 249, test_loss = 0.7752, test_acc = 0.8482
After round 250, test_loss = 0.7739, test_acc = 0.8489
